id;subdistrict_code;keterangan;district_id;city_id;province_id;postcode
59945;63.03.02.2006;Simpang Empat;4921;1368;63;37172
59946;63.03.02.2007;Sungai Lakum;4921;1368;63;0
59947;63.03.02.2009;Manarap Baru;4921;1368;63;0
59948;63.03.02.2010;Kertak Hanyar II;4921;1368;63;0
59949;63.03.02.2014;Pasar Kamis;4921;1368;63;0
59950;63.03.02.2016;Manarap Tengah;4921;1368;63;0
59951;63.03.02.2017;Belayung Baru;4921;1368;63;0
59952;63.03.02.2021;Banua Hanyar;4921;1368;63;0
59953;63.03.02.2022;Mekar Raya;4921;1368;63;0
59954;63.03.03.1001;Gambut;4922;1368;63;0
59955;63.03.03.1014;Gambut Barat;4922;1368;63;0
59956;63.03.03.2002;Sungai Kupang;4922;1368;63;0
59957;63.03.03.2003;Guntung Papuyu;4922;1368;63;0
59958;63.03.03.2004;Makmur;4922;1368;63;0
59959;63.03.03.2005;Tambak Sirang Darat;4922;1368;63;0
59960;63.03.03.2006;Tambak Sirang Laut;4922;1368;63;0
59961;63.03.03.2007;Malintang;4922;1368;63;0
59962;63.03.03.2008;Kayu Bawang;4922;1368;63;0
59963;63.03.03.2009;Banyu Hirang;4922;1368;63;0
59964;63.03.03.2010;Guntung Ujung;4922;1368;63;0
59965;63.03.03.2011;Tambak Sirang Baru;4922;1368;63;0
59966;63.03.03.2012;Malintang Baru;4922;1368;63;0
59967;63.03.03.2013;Keladan Baru;4922;1368;63;0
59968;63.03.04.1001;Sungai Lulut;4923;1368;63;0
59969;63.03.04.2002;Sungai Bakung;4923;1368;63;0
59970;63.03.04.2003;Sungai Tandipah;4923;1368;63;0
59971;63.03.04.2004;Lok Baintan;4923;1368;63;0
59972;63.03.04.2005;Gudang Hirang;4923;1368;63;0
59973;63.03.04.2006;Sungai Pinang;4923;1368;63;37211
59974;63.03.04.2007;Pembantanan;4923;1368;63;0
59975;63.03.04.2008;Pemakuan;4923;1368;63;0
59976;63.03.04.2009;Sungai Tabuk Kota;4923;1368;63;0
59977;63.03.04.2010;Sungai Tabuk Keramat;4923;1368;63;0
59978;63.03.04.2011;Lok Buntar;4923;1368;63;0
59979;63.03.04.2012;Gudang Tengah;4923;1368;63;0
59980;63.03.04.2013;Pejambuan;4923;1368;63;0
59981;63.03.04.2014;Keliling Benteng Ilir;4923;1368;63;0
59982;63.03.04.2015;Sungai Pinang Baru;4923;1368;63;0
59983;63.03.04.2016;Paku Alam;4923;1368;63;15570
59984;63.03.04.2017;Lok Baintan Dalam;4923;1368;63;0
59985;63.03.04.2018;Pematang Panjang;4923;1368;63;37263
59986;63.03.04.2019;Sungai Bangkal;4923;1368;63;0
59987;63.03.04.2020;Tajau Landung;4923;1368;63;0
59988;63.03.04.2021;Abumbun Jaya;4923;1368;63;0
59989;63.03.05.1001;Keraton;4924;1368;63;0
59990;63.03.05.1002;Jawa;4924;1368;63;0
59991;63.03.05.1003;Pasayangan;4924;1368;63;0
59992;63.03.05.1004;Murung Keraton;4924;1368;63;0
59993;63.03.05.1005;Sungai Paring;4924;1368;63;0
59994;63.03.05.1055;Tanjung Rema Darat;4924;1368;63;0
59995;63.03.05.1059;Sekumpul;4924;1368;63;81171
59996;63.03.05.2009;Sungai Sipai;4924;1368;63;0
59997;63.03.05.2010;Pasayangan Selatan;4924;1368;63;0
59998;63.03.05.2011;Tanjung Rema;4924;1368;63;0
59999;63.03.05.2012;Bincau;4924;1368;63;0
60000;63.03.05.2013;Murung Kenanga;4924;1368;63;0
60001;63.03.05.2015;Tunggul Irang;4924;1368;63;0
60002;63.03.05.2016;Tambak Baru;4924;1368;63;0
60003;63.03.05.2034;Cindai Alus;4924;1368;63;0
60004;63.03.05.2036;Tungkaran;4924;1368;63;0
60005;63.03.05.2037;Tambak Baru Ulu;4924;1368;63;0
60006;63.03.05.2040;Bincau Muara;4924;1368;63;0
60007;63.03.05.2042;Tunggul Irang Ilir;4924;1368;63;0
60008;63.03.05.2043;Tunggul Irang Ulu;4924;1368;63;0
60009;63.03.05.2051;Labuan Tabu;4924;1368;63;0
60010;63.03.05.2052;Indra Sari;4924;1368;63;0
60011;63.03.05.2054;Jawa Laut;4924;1368;63;0
60012;63.03.05.2056;Pasayangan Utara;4924;1368;63;0
60013;63.03.05.2057;Pasayangan Barat;4924;1368;63;0
60014;63.03.05.2058;Tambak Baru Ilir;4924;1368;63;0
60015;63.03.06.2001;Kiram;4925;1368;63;0
60016;63.03.06.2002;Mandiangin Barat;4925;1368;63;0
60017;63.03.06.2003;Karang Intan;4925;1368;63;0
60018;63.03.06.2004;Pandak Daun;4925;1368;63;0
60019;63.03.06.2005;Jingah Habang Hulu;4925;1368;63;0
60020;63.03.06.2006;Mali Mali;4925;1368;63;0
60021;63.03.06.2007;Lok Tangga;4925;1368;63;0
60022;63.03.06.2008;Lihung;4925;1368;63;0
60023;63.03.06.2009;Bi ih;4925;1368;63;0
60024;63.03.06.2010;Penyambaran;4925;1368;63;0
60025;63.03.06.2011;Sungai Alang;4925;1368;63;0
60026;63.03.06.2012;Sungai Asam;4925;1368;63;36134
60027;63.03.06.2013;Mandikapau Timur;4925;1368;63;0
60028;63.03.06.2014;Awang Bangkal Barat;4925;1368;63;0
60029;63.03.06.2015;Awang Bangkal Timur;4925;1368;63;0
60030;63.03.06.2016;Sungai Besar;4925;1368;63;0
60031;63.03.06.2017;Mandiangin Timur;4925;1368;63;0
60032;63.03.06.2018;Pasar Lama;4925;1368;63;38963
60033;63.03.06.2019;Jingah Habang Ilir;4925;1368;63;0
60034;63.03.06.2020;Sungai Arfat;4925;1368;63;0
60035;63.03.06.2021;Padang Panjang;4925;1368;63;38962
60036;63.03.06.2022;Sungai Landas;4925;1368;63;0
60037;63.03.06.2023;Abirau;4925;1368;63;0
60038;63.03.06.2024;Pulau Nyiur;4925;1368;63;0
60039;63.03.06.2025;Mandi Kapau Barat;4925;1368;63;0
60040;63.03.06.2026;Balau;4925;1368;63;0
60041;63.03.07.2001;Pingaran;4926;1368;63;0
60042;63.03.07.2002;Jati Baru;4926;1368;63;37492
60043;63.03.07.2003;Pasar Jati;4926;1368;63;0
60044;63.03.07.2004;Danau Salak;4926;1368;63;0
60045;63.03.07.2005;Tambak Danau;4926;1368;63;0
60046;63.03.07.2006;Kaliukan;4926;1368;63;0
60047;63.03.07.2007;Sungai Alat;4926;1368;63;0
60048;63.03.07.2008;Pingaran Ulu;4926;1368;63;0
60049;63.03.07.2009;Astambul Kota;4926;1368;63;0
60050;63.03.07.2010;Astambul Seberang;4926;1368;63;0
60051;63.03.07.2011;Sungai Tuan Ulu;4926;1368;63;0
60052;63.03.07.2012;Benua Anyar Sungai Tuan;4926;1368;63;0
60053;63.03.07.2013;Kelampaian Ilir;4926;1368;63;0
60054;63.03.07.2014;Kelampaian Ulu;4926;1368;63;0
60055;63.03.07.2015;Limamar;4926;1368;63;0
60056;63.03.07.2016;Lok Gabang;4926;1368;63;0
60057;63.03.07.2017;Pematang Hambawang;4926;1368;63;0
60058;63.03.07.2018;Kelampaian Tengah;4926;1368;63;0
60059;63.03.07.2019;Tambangan;4926;1368;63;38511
60060;63.03.07.2020;Benua Anyar Danau Salak;4926;1368;63;0
60061;63.03.07.2021;Sungai Tuan Ilir;4926;1368;63;0
60062;63.03.07.2022;Munggu Raya;4926;1368;63;0
60063;63.03.08.2005;Paku;4927;1368;63;33778
60064;63.03.08.2006;Simpang Empat;4927;1368;63;37172
60065;63.03.08.2007;Lok Cantung;4927;1368;63;0
60066;63.03.08.2008;Tanah Intan;4927;1368;63;0
60067;63.03.08.2009;Sungai Raya;4927;1368;63;36553
60068;63.03.08.2010;Sungkai;4927;1368;63;36611
60069;63.03.08.2011;Sungai Langsat;4927;1368;63;0
60070;63.03.08.2014;Lawiran;4927;1368;63;0
60071;63.03.08.2017;Batu Balian;4927;1368;63;0
60072;63.03.08.2018;Cabi;4927;1368;63;0
60073;63.03.08.2019;Berkat Mulya;4927;1368;63;0
60074;63.03.08.2021;Sungai Baru;4927;1368;63;33312
60075;63.03.08.2022;Paring Tali;4927;1368;63;0
60076;63.03.08.2025;Pasar Lama;4927;1368;63;38963
60077;63.03.08.2026;Sungai Tabuk;4927;1368;63;0
60078;63.03.09.2001;Maniapun;4928;1368;63;0
60079;63.03.09.2002;Lok Tunggul;4928;1368;63;0
60080;63.03.09.2003;Lobang Baru;4928;1368;63;0
60081;63.03.09.2004;Pengaron;4928;1368;63;0
60082;63.03.09.2005;Benteng;4928;1368;63;33684
60083;63.03.09.2006;Ati'im;4928;1368;63;0
60084;63.03.09.2007;Alimukim;4928;1368;63;0
60085;63.03.09.2008;Panyiuran;4928;1368;63;0
60086;63.03.09.2009;Antaraku;4928;1368;63;0
60087;63.03.09.2010;Mangkauk;4928;1368;63;0
60088;63.03.09.2015;Kertak Empat;4928;1368;63;0
60089;63.03.09.2018;Lumpangi;4928;1368;63;0
60090;63.03.10.2001;Kupang Rejo;4929;1368;63;0
60091;63.03.10.2002;Sungai Pinang;4929;1368;63;37211
60092;63.03.10.2003;Kahelaan;4929;1368;63;0
60093;63.03.10.2004;Rantau Nangka;4929;1368;63;0
60094;63.03.10.2005;Rantau Bakula;4929;1368;63;0
60095;63.03.10.2006;Belimbing Lama;4929;1368;63;0
60096;63.03.10.2010;Sumber Baru;4929;1368;63;0
60097;63.03.10.2011;Belimbing Baru;4929;1368;63;0
60098;63.03.10.2012;Pakutik;4929;1368;63;0
60099;63.03.10.2013;Sumber Harapan;4929;1368;63;38965
60100;63.03.10.2015;Hakim Makmur;4929;1368;63;0
60101;63.03.11.2001;Tiwingan Lama;4930;1368;63;0
60102;63.03.11.2002;Kalaan;4930;1368;63;0
60103;63.03.11.2003;Benua Riam;4930;1368;63;0
60104;63.03.11.2004;Bunglai;4930;1368;63;0
60105;63.03.11.2005;Apuai;4930;1368;63;0
60106;63.03.11.2006;Rantau Bujur;4930;1368;63;0
60107;63.03.11.2007;Artain;4930;1368;63;0
60108;63.03.11.2008;Rantau Balai;4930;1368;63;0
60109;63.03.11.2009;Tiwingan Baru;4930;1368;63;0
60110;63.03.11.2010;Belangian;4930;1368;63;0
60111;63.03.11.2011;Aranio;4930;1368;63;0
60112;63.03.11.2012;Pa'au;4930;1368;63;0
60113;63.03.12.2001;Baru;4931;1368;63;33512
60114;63.03.12.2002;Bawahan Pasar;4931;1368;63;0
60115;63.03.12.2003;Bawahan Seberang;4931;1368;63;0
60116;63.03.12.2004;Pematang Danau;4931;1368;63;38965
60117;63.03.12.2005;Surian;4931;1368;63;0
60118;63.03.12.2006;Mataraman;4931;1368;63;0
60119;63.03.12.2007;Simpang Tiga;4931;1368;63;33366
60120;63.03.12.2008;Bawahan Selan;4931;1368;63;0
60121;63.03.12.2009;Takuti;4931;1368;63;0
60122;63.03.12.2010;Pasiraman;4931;1368;63;0
60123;63.03.12.2011;Lok Tamu;4931;1368;63;0
60124;63.03.12.2012;Sungai Jati;4931;1368;63;0
60125;63.03.12.2013;Mangkalawat;4931;1368;63;0
60126;63.03.12.2014;Gunung Ulin;4931;1368;63;0
60127;63.03.12.2015;Tanah Abang;4931;1368;63;38887
60128;63.03.13.2001;Pindahan Baru;4932;1368;63;0
60129;63.03.13.2002;Handil Purai;4932;1368;63;0
60130;63.03.13.2003;Kampung Baru;4932;1368;63;81114
60131;63.03.13.2004;Lawahan;4932;1368;63;0
60132;63.03.13.2005;Babirik;4932;1368;63;0
60133;63.03.13.2006;Jambu Burung;4932;1368;63;0
60134;63.03.13.2007;Tambak Padi;4932;1368;63;0
60135;63.03.13.2008;Haur Kuning;4932;1368;63;0
60136;63.03.13.2009;Jambu Raya;4932;1368;63;0
60137;63.03.13.2010;Rumpiang;4932;1368;63;0
60138;63.03.13.2011;Salat Makmur;4932;1368;63;0
60139;63.03.13.2012;Muara Halayung;4932;1368;63;0
60140;63.03.14.2001;Teluk Selong;4933;1368;63;0
60141;63.03.14.2002;Sungai Batang;4933;1368;63;0
60142;63.03.14.2003;Sungai Batang Ilir;4933;1368;63;0
60143;63.03.14.2004;Sungai Ranggas;4933;1368;63;0
60144;63.03.14.2005;Penggalaman;4933;1368;63;0
60145;63.03.14.2006;Keliling Benteng Ulu;4933;1368;63;0
60146;63.03.14.2007;Antasan Sutun;4933;1368;63;0
60147;63.03.14.2008;Sungai Ranggas Ulu;4933;1368;63;0
60148;63.03.14.2009;Sungai Ranggas Hambuku;4933;1368;63;0
60149;63.03.14.2010;Keliling Benteng Tengah;4933;1368;63;0
60150;63.03.14.2011;Teluk Selong Ulu;4933;1368;63;0
60151;63.03.14.2012;Tangkas;4933;1368;63;80716
60152;63.03.14.2013;Sungai Ranggas Tengah;4933;1368;63;0
60153;63.03.15.2001;Pekauman;4934;1368;63;0
60154;63.03.15.2002;Keramat;4934;1368;63;33134
60155;63.03.15.2003;Antasan Senor;4934;1368;63;0
60156;63.03.15.2004;Tambak Anyar;4934;1368;63;0
60157;63.03.15.2005;Melayu;4934;1368;63;0
60158;63.03.15.2006;Melayu Ilir;4934;1368;63;0
60159;63.03.15.2007;Akar Begantung Ulu;4934;1368;63;0
60160;63.03.15.2008;Dalam Pagar;4934;1368;63;0
60161;63.03.15.2009;Tambak Anyar Ulu;4934;1368;63;0
60162;63.03.15.2010;Pematang Baru;4934;1368;63;0
60163;63.03.15.2011;Melayu Tengah;4934;1368;63;0
60164;63.03.15.2012;Akar Baru;4934;1368;63;0
60165;63.03.15.2013;Dalam Pagar Ulu;4934;1368;63;0
60166;63.03.15.2014;Pekauman Ulu;4934;1368;63;0
60167;63.03.15.2015;Mekar;4934;1368;63;0
60168;63.03.15.2016;Tambak Anyar Ilir;4934;1368;63;0
60169;63.03.15.2017;Sungai Kitano;4934;1368;63;0
60170;63.03.15.2018;Keramat Baru;4934;1368;63;0
60171;63.03.15.2019;Pekauman Dalam;4934;1368;63;0
60172;63.03.15.2020;Antasan Senor Ilir;4934;1368;63;0
60173;63.03.16.2001;Madurejo;4935;1368;63;0
60174;63.03.16.2002;Baliangin;4935;1368;63;0
60175;63.03.16.2003;Gunung Batu;4935;1368;63;0
60176;63.03.16.2004;Batang Banyu;4935;1368;63;0
60177;63.03.16.2005;Sungai Lurus;4935;1368;63;0
60178;63.03.16.2006;Batu Tanam;4935;1368;63;0
60179;63.03.16.2007;Pasar Baru;4935;1368;63;15112
60180;63.03.17.2001;Paramasan Atas;4936;1368;63;0
60181;63.03.17.2002;Paramasan Bawah;4936;1368;63;0
60182;63.03.17.2003;Remo;4936;1368;63;0
60183;63.03.17.2004;Angkipih;4936;1368;63;0
60184;63.03.18.2001;Rantau Bujur;4937;1368;63;0
60185;63.03.18.2002;Lok Tanah;4937;1368;63;0
60186;63.03.18.2003;Telaga Baru;4937;1368;63;0
60187;63.03.18.2004;Rampah;4937;1368;63;0
60188;63.03.19.2001;Tatah Bangkal;4938;1368;63;0
60189;63.03.19.2002;Bangkal Tengah;4938;1368;63;0
60190;63.03.19.2003;Layap Baru;4938;1368;63;0
60191;63.03.19.2004;Tatah Layap;4938;1368;63;0
60192;63.03.19.2005;Mekar Sari;4938;1368;63;15129
60193;63.03.19.2006;Pandan Sari;4938;1368;63;0
60194;63.03.19.2007;Tampang Awang;4938;1368;63;0
60195;63.03.19.2008;Pemangkih Darat;4938;1368;63;0
60196;63.03.19.2009;Pemangkih Baru;4938;1368;63;0
60197;63.03.19.2010;Pemangkih Tengah;4938;1368;63;0
60198;63.03.19.2011;Tatah Jaruju;4938;1368;63;0
60199;63.03.19.2012;Jaruju Laut;4938;1368;63;0
60200;63.03.19.2013;Thaibah Raya;4938;1368;63;0
60201;63.03.20.2001;Keramat Mina;4939;1368;63;0
60202;63.03.20.2002;Garis Hanyar;4939;1368;63;0
60203;63.03.20.2003;Cintapuri;4939;1368;63;0
60204;63.03.20.2004;Surian Hanyar;4939;1368;63;0
60205;63.03.20.2005;Benua Anyar;4939;1368;63;0
60206;63.03.20.2006;Alalak Padang;4939;1368;63;0
60207;63.03.20.2007;Makmur Karya;4939;1368;63;0
60208;63.03.20.2008;Simpang Lima;4939;1368;63;0
60209;63.03.20.2009;Karya Makmur;4939;1368;63;33255
60210;63.03.20.2010;Sindang Jaya;4939;1368;63;15560
60211;63.03.20.2011;Sumber Sari;4939;1368;63;39373
60212;63.04.01.2001;Kuala Lupak;4940;1369;63;0
60213;63.04.01.2002;Sungai Telan Besar;4940;1369;63;0
60214;63.04.01.2003;Sungai Telan Kecil;4940;1369;63;0
60215;63.04.01.2004;Tabunganen Muara;4940;1369;63;0
60216;63.04.01.2005;Tabunganen Tengah;4940;1369;63;0
60217;63.04.01.2006;Karya Baru;4940;1369;63;96214
60218;63.04.01.2007;Tabunganen Perumus;4940;1369;63;0
60219;63.04.01.2008;Sungai Teras Dalam;4940;1369;63;0
60220;63.04.01.2009;Sungai Jingah Besar;4940;1369;63;0
60221;63.04.01.2010;Tabunganen Kecil;4940;1369;63;0
60222;63.04.01.2011;Sei Teras Luar;4940;1369;63;0
60223;63.04.01.2012;Sei Telan Muara;4940;1369;63;0
60224;63.04.01.2013;Beringin Kencana;4940;1369;63;0
60225;63.04.01.2014;Tanggul Rejo;4940;1369;63;0
60226;63.04.02.2001;Purwosari II;4941;1369;63;0
60227;63.04.02.2002;Purwosari I;4941;1369;63;0
60228;63.04.02.2003;Tamban Bangun;4941;1369;63;0
60229;63.04.02.2004;Tamban Muara;4941;1369;63;0
60230;63.04.02.2005;Tamban Kecil;4941;1369;63;0
60231;63.04.02.2006;Tinggiran II Luar;4941;1369;63;0
60232;63.04.02.2007;Jelapat I;4941;1369;63;0
60233;63.04.02.2008;Tamban Muara Baru;4941;1369;63;0
60234;63.04.02.2009;Purwosari Baru;4941;1369;63;0
60235;63.04.02.2010;Sekata Baru;4941;1369;63;0
60236;63.04.02.2011;Koanda;4941;1369;63;0
60237;63.04.02.2012;Damsari;4941;1369;63;0
60238;63.04.02.2013;Sidorejo;4941;1369;63;55892
60239;63.04.02.2014;Jelapat Baru;4941;1369;63;0
60240;63.04.02.2015;Tamban Bangun Baru;4941;1369;63;0
60241;63.04.02.2016;Tamban Sari Baru;4941;1369;63;0
60242;63.04.03.2001;Andaman;4942;1369;63;0
60243;63.04.03.2002;Hilir Mesjid;4942;1369;63;0
60244;63.04.03.2003;Anjir Pasar Kota;4942;1369;63;0
60245;63.04.03.2004;Banyiur;4942;1369;63;0
60246;63.04.03.2005;Gandaraya;4942;1369;63;0
60247;63.04.03.2006;Gandaria;4942;1369;63;96214
60248;63.04.03.2007;Anjir Pasar Kota II;4942;1369;63;0
60249;63.04.03.2008;Andaman II;4942;1369;63;0
60250;63.04.03.2009;Anjir Seberang Pasar II;4942;1369;63;0
60251;63.04.03.2010;Anjir Seberang Pasar I;4942;1369;63;0
60252;63.04.03.2011;Anjir Pasar Lama;4942;1369;63;0
60253;63.04.03.2012;Pandan Sari;4942;1369;63;0
60254;63.04.03.2013;Mentaren;4942;1369;63;0
60255;63.04.03.2014;Barunai Baru;4942;1369;63;0
60256;63.04.03.2015;Danau Karya;4942;1369;63;0
60257;63.04.04.2001;Anjir Serapat Muara;4943;1369;63;0
60258;63.04.04.2002;Anjir Muara Kota;4943;1369;63;0
60259;63.04.04.2003;Patih Muhur;4943;1369;63;0
60260;63.04.04.2004;Anjir Muara Kota Tengah;4943;1369;63;0
60261;63.04.04.2005;Anjir Serapat Lama;4943;1369;63;0
60262;63.04.04.2006;Anjir Serapat Baru;4943;1369;63;0
60263;63.04.04.2007;Anjir Muara Lama;4943;1369;63;0
60264;63.04.04.2008;Sungai Punggu;4943;1369;63;0
60265;63.04.04.2009;Anjir Serapat Baru I;4943;1369;63;0
60266;63.04.04.2010;Patih Muhur Baru;4943;1369;63;0
60267;63.04.04.2011;Sei Punggu Baru;4943;1369;63;0
60268;63.04.04.2012;Anjir Serapat Muara I;4943;1369;63;0
60269;63.04.04.2013;Sepakat Barsama;4943;1369;63;0
60270;63.04.04.2014;Marabahan Baru;4943;1369;63;0
60271;63.04.04.2015;Beringin Jaya;4943;1369;63;0
60272;63.04.05.1001;Berangas Barat;4944;1369;63;0
60273;63.04.05.1002;Berangas;4944;1369;63;0
60274;63.04.05.1003;Handil Bakti;4944;1369;63;0
60275;63.04.05.2004;Pulau Alalak;4944;1369;63;0
60276;63.04.05.2005;Pulau Sewangi;4944;1369;63;0
60277;63.04.05.2006;Pulau Sugara;4944;1369;63;0
60278;63.04.05.2007;Sungai Lumbah;4944;1369;63;0
60279;63.04.05.2008;Berangas Timur;4944;1369;63;0
60280;63.04.05.2009;Sei Semangat Bhakti;4944;1369;63;0
60281;63.04.05.2010;Sungai Pitung;4944;1369;63;0
60282;63.04.05.2011;Belandean Muara;4944;1369;63;0
60283;63.04.05.2012;Belandean;4944;1369;63;0
60284;63.04.05.2013;Tanjung Harapan;4944;1369;63;38657
60285;63.04.05.2014;Semangat Dalam;4944;1369;63;0
60286;63.04.05.2015;Beringin;4944;1369;63;36112
60287;63.04.05.2016;Semangat Karya;4944;1369;63;0
60288;63.04.05.2017;Panca Karya;4944;1369;63;37382
60289;63.04.05.2018;Tatah Mesjid;4944;1369;63;0
60290;63.04.06.2001;Terantang;4945;1369;63;0
60291;63.04.06.2002;Tanipah;4945;1369;63;0
60292;63.04.06.2003;Puntik Luar;4945;1369;63;0
60293;63.04.06.2004;Puntik Dalam;4945;1369;63;0
60294;63.04.06.2005;Tabing Rimbah;4945;1369;63;0
60295;63.04.06.2006;Pantai Hambawang;4945;1369;63;0
60296;63.04.06.2009;Tatah Alayung;4945;1369;63;0
60297;63.04.06.2011;Puntik Tengah;4945;1369;63;0
60298;63.04.06.2014;Lokrawa;4945;1369;63;0
60299;63.04.06.2015;Sei Ramania;4945;1369;63;0
60300;63.04.06.2016;Bangkit Baru;4945;1369;63;0
60301;63.04.06.2017;Antasan Segera;4945;1369;63;0
60302;63.04.06.2020;Karang Bunga;4945;1369;63;0
60303;63.04.06.2021;Karang Indah;4945;1369;63;0
60304;63.04.07.2001;Sungai Pantai;4946;1369;63;0
60305;63.04.07.2002;Pindahan Baru;4946;1369;63;0
60306;63.04.07.2003;Sungai Gampa Asahi;4946;1369;63;0
60307;63.04.07.2004;Sungai Gampa;4946;1369;63;0
60308;63.04.07.2005;Sungai Sahurai;4946;1369;63;0
60309;63.04.07.2006;Simpang Arya;4946;1369;63;0
60310;63.04.07.2007;Sinar Baru;4946;1369;63;33212
60311;63.04.07.2008;Sungai Bamban;4946;1369;63;0
60312;63.04.07.2009;Danda Jaya;4946;1369;63;0
60313;63.04.08.2001;Murung Keramat;4947;1369;63;0
60314;63.04.08.2002;Sungai Seluang;4947;1369;63;0
60315;63.04.08.2003;Belawang;4947;1369;63;0
60316;63.04.08.2004;Bambangin;4947;1369;63;0
60317;63.04.08.2005;Sukaramai;4947;1369;63;36653
60318;63.04.08.2006;Sungai Seluang Pasar;4947;1369;63;0
60319;63.04.08.2007;Samuda;4947;1369;63;0
60320;63.04.08.2008;Parimata;4947;1369;63;0
60321;63.04.08.2009;Karang Dukuh;4947;1369;63;0
60322;63.04.08.2010;Patih Selera;4947;1369;63;0
60323;63.04.08.2011;Karang Buah;4947;1369;63;0
60324;63.04.08.2012;Binaan Baru;4947;1369;63;0
60325;63.04.08.2013;Rangga Surya;4947;1369;63;0
60326;63.04.09.2001;Sungai Kambat;4948;1369;63;0
60327;63.04.09.2002;Sungai Rasau;4948;1369;63;0
60328;63.04.09.2003;Simpang Nungki;4948;1369;63;0
60329;63.04.09.2004;Sawahan;4948;1369;63;55892
60330;63.04.09.2005;Bantuil;4948;1369;63;0
60331;63.04.09.2006;Badandan;4948;1369;63;0
60332;63.04.09.2007;Sei Tunjang;4948;1369;63;0
60333;63.04.09.2008;Sei Raya;4948;1369;63;0
60334;63.04.10.1001;Lepasan;4949;1369;63;0
60335;63.04.10.2002;Banua Anyar;4949;1369;63;0
60336;63.04.10.2003;Murung Raya;4949;1369;63;0
60337;63.04.10.2004;Palingkau;4949;1369;63;0
60338;63.04.10.2005;Balukung;4949;1369;63;0
60339;63.04.10.2006;Banitan;4949;1369;63;0
60340;63.04.10.2007;Batik;4949;1369;63;0
60341;63.04.10.2008;Bahalayung;4949;1369;63;0
60342;63.04.10.2009;Sungai Selirik;4949;1369;63;0
60343;63.04.11.2001;Jambu Baru;4950;1369;63;0
60344;63.04.11.2002;Jambu;4950;1369;63;38386
60345;63.04.11.2003;Kabuau;4950;1369;63;0
60346;63.04.11.2004;Jarenang;4950;1369;63;0
60347;63.04.11.2005;Tabatan;4950;1369;63;0
60348;63.04.11.2006;Kuripan;4950;1369;63;38511
60349;63.04.11.2007;Tabatan Baru;4950;1369;63;0
60350;63.04.11.2008;Asia Baru;4950;1369;63;0
60351;63.04.11.2009;Rimbun Tulang;4950;1369;63;0
60352;63.04.12.2001;Pantang Raya;4951;1369;63;0
60353;63.04.12.2002;Tabukan Raya;4951;1369;63;0
60354;63.04.12.2003;Teluk Tamba;4951;1369;63;0
60355;63.04.12.2004;Rantau Bamban;4951;1369;63;0
60356;63.04.12.2005;Tamba Jaya;4951;1369;63;0
60357;63.04.12.2006;Muara Pulau;4951;1369;63;0
60358;63.04.12.2007;Karya Indah;4951;1369;63;96214
60359;63.04.12.2008;Bandar Karya;4951;1369;63;0
60360;63.04.12.2009;Karya Makmur;4951;1369;63;33255
60361;63.04.12.2010;Karya Jadi;4951;1369;63;0
60362;63.04.12.2011;Pantang Baru;4951;1369;63;0
60363;63.04.13.2001;Mekarsari;4952;1369;63;82191
60364;63.04.13.2002;Tamban Raya;4952;1369;63;0
60365;63.04.13.2003;Tinggiran Tengah;4952;1369;63;0
60366;63.04.13.2004;Tinggiran Darat;4952;1369;63;0
60367;63.04.13.2005;Jelapat II;4952;1369;63;0
60368;63.04.13.2006;Tamban Raya Baru;4952;1369;63;0
60369;63.04.13.2007;Tinggiran Baru;4952;1369;63;0
60370;63.04.13.2008;Karang Mekar;4952;1369;63;0
60371;63.04.13.2009;Indah Sari;4952;1369;63;0
60372;63.04.14.2001;Barambai;4953;1369;63;0
60373;63.04.14.2002;Sungai Kali;4953;1369;63;0
60374;63.04.14.2003;Pendalaman;4953;1369;63;0
60375;63.04.14.2004;Handil Barabai;4953;1369;63;0
60376;63.04.14.2005;Bagagap;4953;1369;63;0
60377;63.04.14.2006;Barambai Karya Tani;4953;1369;63;0
60378;63.04.14.2007;Pendalaman Baru;4953;1369;63;0
60379;63.04.14.2008;Karya Baru;4953;1369;63;96214
60380;63.04.14.2009;Barambai Kolam Kiri;4953;1369;63;0
60381;63.04.14.2010;Barambai Kolam Kanan;4953;1369;63;0
60382;63.04.14.2011;Barambai Kolam Kiri Dalam;4953;1369;63;0
60383;63.04.15.1001;Marabahan Kota;4954;1369;63;0
60384;63.04.15.1002;Ulu Benteng;4954;1369;63;0
60385;63.04.15.2003;Penghulu;4954;1369;63;0
60386;63.04.15.2004;Bagus;4954;1369;63;0
60387;63.04.15.2005;Baliuk;4954;1369;63;0
60388;63.04.15.2006;Antar Baru;4954;1369;63;0
60389;63.04.15.2007;Antar Jaya;4954;1369;63;0
60390;63.04.15.2008;Antar Raya;4954;1369;63;0
60391;63.04.15.2009;Sido Makmur;4954;1369;63;39373
60392;63.04.15.2010;Karya Maju;4954;1369;63;36553
60393;63.04.16.2001;Kolam Kiri;4955;1369;63;0
60394;63.04.16.2002;Roham Raya;4955;1369;63;0
60395;63.04.16.2003;Simpang Jaya;4955;1369;63;0
60396;63.04.16.2004;Tumih;4955;1369;63;0
60397;63.04.16.2005;Pinang Habang;4955;1369;63;0
60398;63.04.16.2006;Waringin Kencana;4955;1369;63;0
60399;63.04.16.2007;Babat Raya;4955;1369;63;0
60400;63.04.16.2008;Kolam Kanan;4955;1369;63;0
